ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=d37ee1c76b41a9aa,[기술본부]  데이터거버넌스  엔지니어,경기도  성남,,구축에  대해  경험이  있으신  분  -  SQL  활용  능력이  뛰어나신  분  우대사항  -  경력  3년  이하  -  Python이나  Scala  등과  같은  프로그래밍  언어를  활용하여  ETL  개발이  가능하신  분  -  DB  및  Server...
https://kr.indeed.com/viewjob?jk=bf5697c849191acc,[넥슨코리아]  클라우드  데이터베이스  엔지니어,경기도  성남,,스를  경험하신  분  우대사항  -AWS  대용량  데이터베이스  운영을  경험하신  분  -게임  DBA  유경험자  -  Python/Bash/Powershell  1개  이상의  사용  경험  기타사항  -  본  공고는  채용  완료  시  조기  마감될...
https://kr.indeed.com/viewjob?jk=ce8d603fe0a68951,"C#,  소프트웨어  or  Python  기반  응용  S/W  개발  신입/경력",서울  금천구,정규직,Python  기반  응용  S/W  개발  신입/경력  채용  모집부문  및  자격요건  담당업무  자격요건  인원  [담당업무]C#  S/W  개발  or  Python  기반...  트웨어|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python
https://kr.indeed.com/viewjob?jk=22dd1d585de8bf7d,"2022년  하반기  6개월  인턴  개발,  품질테스트,  유지관리",성남  분당구,인턴,통신·모바일·게임>전산·IT기술지원>유지보수|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python
https://kr.indeed.com/viewjob?jk=ce64528cf4a557ab,[산업기능요원]  Software  Engineer,서울,정규직,"Required  Experience/  Qualifications  산업기능요원  편입/전직  자격을  갖고  계신분  Python  개발에  자신  있는  분  다음과  같은  분야에서  하나  이상의  전문성을  갖춘  분  :  프론트엔드  앱,  분산/병렬..."
https://kr.indeed.com/viewjob?jk=84fdcc3c8a8cf47f,퀀트운용본부  직원(신입  및  인턴),대한민국,인턴,"자격요건  -  체험형  인턴  컴퓨터  관련  전공  우대  -  수학,  통계학,  금융공학,  공학계열  전공자  우대  -  Python,  SQL,  VBA  등  프로그래밍  가능자  우대  -  MS  Office등  문서  작업에  능숙한  분  (워드,  엑셀..."
https://kr.indeed.com/viewjob?jk=9a485175597a753c,Software  Engineer,서울  강남구,정규직,"languages,  including...  limited  to:  C++,  Java,  C,  and  Python.Excellent  verbal  and  written  communication  skills.  About..."
https://kr.indeed.com/viewjob?jk=5ab0b45dfa93411b,Data  Engineer  신입사원,서울  강남구,정규직,"분류,  개인정보  비식별화,  불량  코퍼스  필터링  등  다양한  ML  프로젝트  (예정)[자격요건]-  Julia  /  Python  /  R  중에서  자신  있는  프로그래밍  언어가  있는  분-  하나의  데이터도  놓치지  않고  꼼꼼하게  관리할  수..."
https://kr.indeed.com/viewjob?jk=67ebbb84021efd24,2022년  하반기  현대건설기계  경력사원  (건설기계  3社),성남  분당구,정규직,"이상  (공학계열  전공)  ·  경력  3년  이상  -  센서융합/AI객체감지  분야  ※우대사항  ·  C/C  코딩  경험  ·  Python,  ROS  코딩  경험  ·  J1939  CAN  통신  경험  ·  센서  및  제어기  H/W  구성  경험  주요업무  1..."
https://kr.indeed.com/viewjob?jk=058e9510f9548e49,인공지능(딥러닝)  로봇  자동화  소프트웨어  개발자(Python우대),서울  성수동1가,"연봉  30,000,000원  -  40,000,000원정규직","근무조건  정규직  급여  3000~4000만원  직접입력  |  탄력근무제  서울  성동구,  서울  광진구  지하철  서울2호선  뚝섬역  지원자격  신입,  경력  무관,  경력무관  학력무관  우대조건  제대군인,  해당업무  근무경험  기업정보..."
https://kr.indeed.com/viewjob?jk=a2a775a9e48186f0,"[쿠팡물류]  Staff,  Data  scientist  (FTS)",서울,,"5  년  이상의  전문적인  경력을  보유한  자  선호  -  방대한  규모의  데이터를  조작,  알고리즘/모델  개발,  필요한  Python(선호됨)/R/SQL/Spark  에  대한  프로그래밍  경험을  보유한  자  -  뛰어난  분석,  문제  해결  능력을..."
https://kr.indeed.com/viewjob?jk=0859d920f19f3e06,업계  최고  대우로  파이썬(Python)  개발자,서울  강남구,정규직,"직무내용]  -  Python  +  Django  기반의  백엔드  서비스-  NoSQL,  대용량  데이터베이스-  API  서비스  개발-  (옵션)  A.I  또는  Cloud  서비스  개발  [근무시간  및  형태]  주  5일  근무  (오전)  10시  00분..."
https://kr.indeed.com/viewjob?jk=e2f85f15e72b148a,[11번가]  데이터  아키텍처  분야,서울  중구,정규직,"설계하고  필요한  기술set으로  개발하여  서비스에  전달  가능하신  분-  Python,  shell,  Procedure  등을  통한  데이터  처리와  Batch...  DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python"
https://kr.indeed.com/viewjob?jk=8d8becaac19b958f,모바일  운영서비스  빌드/배포/테스트  자동화  개발자,서울  마포구,정규직,"와  같은  컨테이너  기반  기술  이해  및  경험-  리눅스  환경에  대한  경험-  기본  스크립트  언어  경험  :  Python  /  Bash  /  Perl  등-  지속적  통합  (Jenkins,  Fastlane)  이해  및  경험-  소스형상관리..."
https://kr.indeed.com/viewjob?jk=06fe2b4d14f3ad0d,[R&D]  딥러닝  엔지니어,성남  분당구,정규직,"시스템  개발·  GPU  인프라  관리  및  최적화필수  경험과  역량·  하나  이상의  프로그래밍  언어에  능숙한  분(예:  Python,  C++,  Golang  등)·  머신러닝/딥러닝  모델을  서비스에  적용하고  운영해본  경험이  있는  분·  OS..."
https://kr.indeed.com/viewjob?jk=f748a8419b3d0018,Software  Engineer  (Platform  Team),서울,정규직,"하는  경험과  역량을  갖춘  분  다이나믹하고  애자일한  초기  스타트업에서  제품을  개발/출시한  경험이  있는  분  Python,  Go  언어  활용이  가능한  분  API  설계  및  구현  경험이  있는  분  Unit  test,  integration..."
https://kr.indeed.com/viewjob?jk=1821f45d4b71b3d8,클라우드  보안  엔지니어,서울  영등포구,,"화를  구현합니다.  자격  요건  AWS  환경에서  보안  환경을  구축하고  운영하신  경험이  있으신  분을  찾습니다.  Python,  Go  등  하나  이상의  프로그래밍  언어에  익숙해야  합니다.  다양한  문제에  대한  체계적인  원인  분석  및  해결..."
https://kr.indeed.com/viewjob?jk=2f4a4b2eb45a293c,[Global  AI]Backend  engineer,서울,"연봉  100,000,000원정규직","highly  self-motivated  and  collaborative  Python  developer  who  is  comfortable  owning...  Confident  with  Python,  Django..."
https://kr.indeed.com/viewjob?jk=679e7e7466c71a3e,Quantitative  Research  Intern,서울,인턴,languages  (C++  and  Python  preferred)  Able...  예정자  우수한  학업  성적  프로그래밍  언어에  익숙한  분  (C++  및  Python  선호)  영어로  의사소통이  가능하신  분  글로벌  금융  시장에  대해  배우려는...
https://kr.indeed.com/viewjob?jk=063bf8e8fc2de8d4,"Customer  Engineer,  Gaming,  Google  Cloud",서울  강남구,정규직,"Kotlin,  C#,  Python,  Perl...  Shell...  응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=f0c7c08485085240,[마비노기모바일]  연구  개발  프로그래머,서울  강남구,정규직,"험을  풍성하게  할  기술  개발  작업에  참여합니다.-  머신러닝,  VR  등  신기술을  탐색,  실험합니다.-  C#,  Python,  Javascript  등  다양한  언어와  환경을  사용합니다.  인터넷·IT·통신·모바일·게임>게임(Game..."
https://kr.indeed.com/viewjob?jk=019a803c31b07724,Digital  Design  Engineer,서울,"연봉  35,000,000원  -  80,000,000원정규직","ㆍAlgorithm  development  experience  through  matlab/C++/  Python,  etc.  ㆍDeep  learning  based  RTL  design  experience  ㆍPeople  who..."
https://kr.indeed.com/viewjob?jk=89c23b02ca0b2a2a,Anti-Cheat  Developer,서울,,experience  as  a  software  engineer...  following  areas  :  C/C++  Python  Anti-cheat  solution/tool  development  Growth-oriented...
https://kr.indeed.com/viewjob?jk=d158e683dc0b7500,파이썬  개발자  초중급  이상,서울  서초구,정규직,전형  접수방법  채용시  접수방법:  인크루트  채용시스템  접수양식:  인크루트  이력서  기타  유의사항  입사지원서  및  제출서류에  허위사실이  있을  경우  채용이  취소될  수  있습니다.  인터넷·IT·통신·모바일·게임>응용프로그래머>  Python
https://kr.indeed.com/viewjob?jk=8d6a773105013ee1,"[리얼클래스]백엔드  개발자  (Backend  Developer,  Python)",서울  강남구,정규직,"본사  (서울시  강남구  테헤란로  509  NC타워,  10층)  인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>AWS"
https://kr.indeed.com/viewjob?jk=f54bac6c78fd3240,코딩에  빠진  수퍼  개발자  (펌웨어  개발),성남  수정구,정규직,"학력무관직무기술:  펌웨어(Firmware),  Embedded  System  S/W  개발(판교)  c/c++,  Python  3  명  근무조건  고용형태:  정규직근무부서:  개발팀급여조건:  연봉  협의  후  결정  전형단계  및  제출서류  전형단..."
https://kr.indeed.com/viewjob?jk=43b8170abbb59f88,Python  백엔드  개발,서울  강남구,정규직,11명  회사주소  서울특별시  강남구  테헤란로  501  617호  누벤트  Python  백엔드  개발  모집부문  및  자격요건  모집부문  담당업무  자격요건  우대조건...  자격요건  및  우대사항]  -  python  기반  서비스  경험  -  하나  이상...
https://kr.indeed.com/viewjob?jk=7b89aebb86d5058d,[인텔리전스랩스]  데이터  분석가  (ML  서비스  및  로그  분석),경기도  성남,,"소통  최소화를  위한  대시보드  구성  및  개발  >  지표  추가  및  변경에  따른  대시보드  유지보수  지원자격  -  Python을  활용한  데이터  분석  경험  -  딥  러닝,  머신러닝에  대한  이론적  이해  -  원활한  협업  능력  및  자기주..."
https://kr.indeed.com/viewjob?jk=29428afc2051cb99,IT사업  경력/신입  사원,서울  구로구,정규직,통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임...  로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=ca5b2f6d10c6f5b2,[데이터  프로덕트]  MLOps  개발자,성남  판교역,정규직,"년  이상  또는  관련  분야  학위(석사/박사)  소지  ⁃  필수  언어/도구:  kubernetes,  docker,  python,  shell  script,  YAML,  git  #우대사항  ⁃  대용량  실시간  서비스  개발,  운영  경험이  있으..."
https://kr.indeed.com/viewjob?jk=60316b7ad62ed396,[11번가]  System  Engineer  분야,서울  중구,정규직,"이런  일을  합니다.[Linux,  IaC(  python,  java,  bash  등),  Private/public  Cloud,  Web/WAS/Cache/ELK  ]시스템엔지니어링  조직은  대용량  DBMS,  대규모  가상화  클러스터  및..."
https://kr.indeed.com/viewjob?jk=ac3ed9f0635e9bf2,"Software  Engineer,  Android  Connectivity",서울  강남구,정규직,"one  or  more...  following  languages:  C,  C++,  Java,  or  Python.Preferred  qualifications:5  years  of  experience  in  Android..."
https://kr.indeed.com/viewjob?jk=8d82ffc3587320ea,ML/DL  Data  Scientist,서울  영등포구,,"Kubernetes  기반  ML  파이프라인  개발/서비스  경험  -  AWS,  K8S  환경  내  모델링/개발  경험  -  Python  프로그래밍  숙련자  (주요  ML/DL  라이브러리,  프레임워크  사용  능력  포함)  -  딥러닝  기술  현업  적용..."
https://kr.indeed.com/viewjob?jk=bf926e1e103f39b1,[정보보안]  침해대응[매니저],대한민국,정규직,"비즈니스  영어  또는  중국어  가능하신  분  정보보안기사,  CISSP,  CISA  자격증  보유하신  분  개발  언어(  Python,  C,  C++,  C#,  Java  등)  사용  가능하신  분  원활한  의사소통  및  협업  역량  보유하신  분  전형단계..."
https://kr.indeed.com/viewjob?jk=62207843f8aee746,"[광고  추천]  데이터  사이언스,  머신러닝  전문가  영입",성남  판교역,정규직,"Learning)에  관한  지식과  경험이  풍부한  분  ⁃  하나  이상의  프로그래밍  언어에  능통한  분  (예,  Python,  R,  Java,  Scala,  C/C++,  Golang  등)  ⁃  석사학위  +  2년  이상  경력,  혹은  학사학위..."
https://kr.indeed.com/viewjob?jk=b3c3e8cf34bf9eca,Machine  Learning  Researcher  (Computer  Vision),서울,,"more  than  one  software  language  (ex:  C,  C++,  C#,  Java,  Python,  Javascript,  Matlab,  and  so  on.)  Applicants  must  have..."
https://kr.indeed.com/viewjob?jk=74dd680945a195f3,AI  Frameworks  Engineer  Intern,서울,임시직  +1,knowledge  of  deep  learning  technologies.  Programming  with  Python  or  Shell  script.  Education  Students  who  are  currently...
https://kr.indeed.com/viewjob?jk=5b5d23ae896ffd7f,(주)어반유니온  시스템엔지니어  (#복지빵빵  #자유로운분위기  #자율출퇴근제),서울  중구,"연봉  50,000,000원  -  60,000,000원정규직",Script를  제작  가능하신  분  -  Python을  이용하여  자동화를  구현할...  또는  PowerShell을  이용하여  Script를  제작  가능하신  분ㆍ  Python을  이용하여  자동화를  구현할  줄  아시는  분  00  명  근무조건  고용형태...
https://kr.indeed.com/viewjob?jk=d9ba1919964ab2d4,"[리얼클래스]시니어  백엔드  개발자  (Senior  Backend  Developer,  Python)",서울  강남구,정규직,통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python
https://kr.indeed.com/viewjob?jk=315e5c429d93e367,[재무지원그룹]  Oracle  ERP  FCM  운영,경기도  성남,,"2~7년  경력  우대사항  -  Report  Designer  개발  -  Javascrip,  Jquery,  Python  개발  기타사항  -  본  공고는  채용  완료  시  조기  마감될  수  있습니다.  -  서류  접수  이후  한  달  이내로..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162,AI  영상처리  알고리즘  개발자,성남  분당구,정규직,"이론과  지식  보유  (필수)Deep  Learning,  Machine  Learning  활용  개발  역량  (필수)  Python,  C/C++  기반  영상  처리/분석  알고리즘  개발  역량  (필수)</  인터넷·IT·통신·모바일·게임>응용프로그..."
https://kr.indeed.com/viewjob?jk=8e60094702b4fe05,웹시스템  및  솔루션  분야  프로그래머  및  웹퍼블리셔,서울  금천구,정규직,"년  이하)학력사항:  대학(2,3년)졸업  이상직무기술:  웹프로그래밍,  웹개발,  자바,  JQUERY,  AJAX,  PYTHON,  리눅스,  SPRING,  JAVASCRIPT,  MYSQL,  MYBATIS,  응용프로그래밍,  응용프로그램..."
https://kr.indeed.com/viewjob?jk=d467657b9fac7fc9,[Data]  분석  데이터  엔지니어,성남  분당구,정규직,"3년  이상인  분·  Java,  Python  중  하나  이상의  언어에  익숙한...  응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=5da0b2056f31f252,"고성능차량  주행성능  개발[연구원,  책임연구원]",대한민국,정규직,RSC/TV  등  샤시제어시스템의  다이나믹스  모델링  [고성능차  자율  주행  기술  개발]  Matlab  또는  Python  을  활용하여  자율  주행  제어  로직을  구성하고  머신러닝을  통한  자율주행  고도화  기술  개발  및  성능  평가...
https://kr.indeed.com/viewjob?jk=249c5409bfa9fe0e,"전동화  차량  샤시제어  개발[연구원,  책임연구원]",대한민국,정규직,"및  SW  개발  경험,  유관  분야  경진대회  수상자  Matlab  Simulink  등  공학  SW,  C/C++/  Python  프로그래밍  전형단계  서류전형  AI  Pre-interview  직무면접  종합면접  채용검진  및  입사  기타  지원서..."
https://kr.indeed.com/viewjob?jk=638b4678510536fd,"수소연료전지  품질  개발[매니저,  책임매니저]",대한민국,정규직,"재료,  신소재  계열  전공자  비즈니스  영어회화  가능자  우대사항  연료전지/배터리  분야  경험자  Matlab,  Python,  INCA  활용  가능자  전형단계  서류전형  AI  Pre-interview  직무면접  종합면접  채용검진  및  입사..."
https://kr.indeed.com/viewjob?jk=19f161e376c51680,[신용리스크모델링]  개인/개인사업자  신용평가모형  개발  및  운영  담당자,성남  분당구,정규직,"분·  데이터  처리  및  탐색적  분석에  어려움이  없고,  SAS/SQL/  PYTHON/R  등의  소프트웨어를  이용하여  모형  개발에  능숙한  분  우대사항  ·  머신...  게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=13ef6f86810c0843,"2022년  상반기  주식회사  쏘마  전  개발  직군  (백엔드,  프론트엔드  외  신입/경력  정규직)",성남  분당구,정규직,트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공...
https://kr.indeed.com/viewjob?jk=35c2ac41489508c1,NPU  런타임  SW  엔지니어,성남  분당구,"연봉  50,000,000원  -  150,000,000원정규직",통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=6bf4082df7c99159,[글로벌디지털마케팅]  디지털  데이터  분석  및  운영  담당자  정규직,성남  분당구,정규직,"개발-  Python을  활용한  데이터  분석  경험-  ML을  활용한  구매예측  등  예측  모형  개발  및  활용  경험  [우대]-  Python을  활용한  데이터  분석  업무  경험-  Airflow,  FastAPI,  Python,  RDB  활용한..."
https://kr.indeed.com/viewjob?jk=016de9bb83a8032d,JR0186078  AI  Research  Engineer  Intern,서울,정규직  +1,"architectures,  and  optimization  strategiesProgramming  skills  with  Python/C++Experience  working  with  one  or  more  deep  learning..."
https://kr.indeed.com/viewjob?jk=e742db63ad7e269f,프론트엔드  개발자/디자이너/기획/마케터  정직원,성남  수정구,"연봉  30,000,000원  -  35,000,000원정규직",JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HDML|인터넷·IT·통신·모바일·게임>웹프로그래머>APM|인터넷...
https://kr.indeed.com/viewjob?jk=807cfa585cf72eec,네이버  파이낸셜  플랫폼  운영,성남  서현동,정규직,"Docker(kubernetes)  및  어플리케이션  배포  전략  지식  보유  -  Shell  script,  python  및  web  framework  등  기타  프로그래밍  언어  활용  가능  -  국가보훈대상자  및  장애인은  법령에  의거..."
https://kr.indeed.com/viewjob?jk=2642a83874ea6bab,"영상처리,  컴퓨터  비전  전문가  (신입/경력)",성남  수정구,"연봉  30,000,000원  -  35,000,000원정규직","인원  [담당업무]  Python,  C++,  MFC,  C를  이용하여  -  OpenCV  로  Visual  SLAM  개발-  MFC,  Python을  이용하여  GUI...  통신·모바일·게임>응용프로그래머>  Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a92b737cbbdf425f,[포티투마루]  인공지능(AI)  챗봇사업부  전  직군,서울  서초구,정규직,바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>자연어처리|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=8e91aa6c93de1790,딥엑스  NPU  SDK  (DXNN)  개발  엔지니어,성남  분당구,"연봉  50,000,000원  -  150,000,000원정규직",통신·모바일·게임>빅데이터·AI(인공지능)>비전인식|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=686fb6e2f5db5298,IT  기획  인재,서울  구로구,정규직,용프로그래머>  Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=f3b252243810377e,"(보충역)  개발자(python,  javascript,  php등)  및  Network운영자",서울,,모집부문  및  상세내용  공통자격요건  ㆍ학력  :  고등학교  졸업  이상ㆍ나이/성별  :  무관  개발  및  Network  운영ㅣ  2  명  인터넷·IT·통신·모바일·게임>게임(Game)>서버·네트워크개발
https://kr.indeed.com/viewjob?jk=e3317c0f4c0e4e13,[AI  R&D]  Language  AI(NLP)  Research  분야  수시(22년2차)  모집,성남  판교역,,"분  -  통계/Machine  Learning에  대한  이해와  활용  능력  및  text  처리  기술에  대한  경험  -  Python,  Java  등을  이용하여  NLP  기술을  구현  가능한  분  -  최신  기술(논문,  기술문서  등)을  습득하는..."
https://kr.indeed.com/viewjob?jk=53c7c22b9dacbbe3,서버  개발자  Python(Django)  Developer  (경력),서울  마포구,정규직,유관직무  경력자  우대  서버  개발자  Python(Django)  Developer...  있습니다.■  자격  요건  인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=6cbf44a6c735ac03,[전사리스크관리]  ALM  리스크  관리업무  담당자,성남  분당구,정규직,"및  자본규제에  대한  이해가  있는  분  우대사항  ·  시장,  금리,  유동성리스크  시스템  구축  경험이  있는  분·  Python  /  R  등  데이터  분석언어  또는  데이터  분석도구  활용  경험이  있는  분·  경제학  또는  데이터분석  관련  학과..."
